text,label
الحموضه وصافي,1
هاد السيتكوم حامض حيث فيه الخياري و بوطازوت حامضين بزاف,1
كل عام نفس الوجوه واحنا ماعندنا وجوه شبابيه ثانيه ولا حتي التمثيل فيه الرشوه,1
مافهمتش علاش كايتعوجو في الهضره يديرو كوميديا عادي تكون عفويه يطلع العمل زوين,1
عيان وحامض وبنادم ماعندو خاطر للضحك ملي تمنعوا المساجد,1
لاحكايات ولا هذف ولا معني تخربيق ممثلين ولاو غير يخربقو كلشي باسل,1
ختنا بينها وبين الهضره المراكشيه غا لخير والاحسان لا علاقه,1
التخربيق,1
كضحكو علينا نتوما مكيناش عندكوم كورونا كين غير في مسجد تفقصونا,1
حامضين,1
اقل ما يقال الحموضه ديال بصح,1
والحموضيا,1
التعليقات تدل علي مستوي الجهل الي وصلنا ليه معقوله لاحد يفرق بين النفاق وتعريفه وبين المجاهره بالمعصيه,1
اصلا نتا مش طبيب لما عاقو بيك هربتي من المغرب بتتي مصبحتي,1
شكون شاف المحامي راجل المحاميه لخانها وحملات معاه ديك البنت,1
جا داير بحال تيليتوبيس عقلتو عليهم,1
واش هذا برنامج كان فيه محامي لي تزوج ليلي ولا انا غالطه,1
هداك ماشي المحامي لنكر ديك بنت ودخلتها مرتو لحبس,1
الضيوف مخلوعين,1
مالوا امكن داير اضراب مابغا يسمع لتا واحد هه,1
دوك صمد براسو مسكين راه مريض خصو طبيب او كاتجيبوه يهدر,1
هذا مالو ملفوف بحال المومياء,1
قتلتوني بضحك ميمتي علي تعاليق هذا مالو خاشي سروال في راسو,1
داير كيبحال الرسوم ديال لتلتوبيز,1
الصراحه فحال هاد البرامج مخاسهومش يكونو ابدا,1
مالو داير هاد الحاله فراسو,1
راه داير عمليات تجميل في وجو سلا منو طبيب جا للبرنامج باش يعوظ لفلوس لي خداها منو طبيب,1
داير تجميل للشفايف,1
هدا علاش راهو رابط دماغو دربوه بمارطو,1
ميميتي شفت تكماط حتي عييت بلحق عمرني شفت تكماط ديال الراس,1
هدا مالو هه علي هد لحاله,1
تعاليقكم تعجب سيد حازم راصو بيه تقريبا شي عمليه وشوفو وجهو وداك شي دايرلو طبيب وجا مع ذااك للبرنامج ايوا لعجب ونتوما كتظحو فيه,1
كتجيبو ناس لا علاقه كتشهروهم وبرنامج لا علاقه,1
لا يشرفني ان اشتبه بمجرمه,1
وا عيباد الله حيدو هاد المقدم والاسءله ديالو,1
الوقت عطات التفاهات وشهرات اشياء دوون المستوي لا حول ولا قوه الا بالله العلي العظيم البلاد غاديه وتاتكفس مشاو فيها وليداتنا اما حنا الله يتمم ما باقي علي خير بكري كان الصحافي عندو قيمه وهمه وشان والضيف كان اهم اما الان ياربي السلامه الوسخ علي وسخ,1
مهزله,1
مييمتي شحاال تاافه هاد سهيل معندو حتي علاقه بالصحافه,1
انت ايها الصحافي كون شوي في المستوي و استضف ناس في المستوي ماشي غير فين ما كان شي تالف او تالفه تفرضوا علي المشاهد بغنا نشوفوا شي حاجه للي تفيدنا اما هدي لو كان طرحتي عليها شحال من ركعه في المغرب راه متعرفش تجاوب,1
انا للي مفهمتوش كتقول انا ماشي مغروره مالكي بالسلامه شكون نتي و كتقولي انا مكرهتش نخرج و ميعرفني حد والله اختي مكيعرفك حتي 2 من المغاربه مالكي باغا طيري سيري تكمشي واش غير للي فاق بكري اجي امثل,1
الا كنتي كتحسي براسك بحالها اوا دري حتي نت حساب حمزه مون بيبي,1
طفرناها بدنيا بقات لينا غير الشبيهه ديالها,1
شكون هادي عوتاني ياربي السلامه من هي ومادورها في الحياه باش غادي تنفعنا حاجه وحده هي احسن من باطما وحتي باطما اصلا اصبحت مجرمه لا تشرفنا ودابه جايب لينا شبيهتها حسبي الله ونعمه الوكيل,1
ماستفدنا حتي لعبه برنامج فاشل,1
صحفي برهوش,1
القبول والو هاد اللقاء ما محلو من الاعراب,1
التخربيق,1
برنامج خروري الله يمسخكم بزوج,1
افشل مقدم علي مر العصور ارحل,1
دنيا باطمه علي الاقل معروف من هو ابوها ومن هي عاءلتها والمغرب كامل يعرفهم اما هاذ الاخت شكون هي وتتكبرو الشان البو جعران تفو عليكم,1
لا علاقه لها مع باطمه صوتها لا يشبهها ومع ذلك ما هي الفاءده من هاذ اللقاء الله ينعل لي ما يحشم اش صحافه الزبل و في الاخير شكون هاذ ختنا,1
شلا باش تشبهات بهادك اللفعه,1
صوتها تاع راجل يزح صوتو رڤڤ منها مي طاحو علا بعضاهم,1
حشوم با ك انعاش,1
بانتلي سكرانه وكتغني,1
مشات الهيبه,1
الراجل مابقا كيف ماكان معروف بالنفس الحاميه ملي خلا لمرا تمشي بين ناس عاريه,1
والله الاولاد الجوع هه جبتيها ناضيه منافقين,1
اول مسمومه هي هاد ساري شوفو كفاش تبدلات وبقات تخربق فالهضره هه ناري لحسد,1
بيدها غايره منو,1
شنو كادير كتصنعوا الطيارات فساد شوهتو المغرب,1
ونزيدك هديك عرقشه معا من كتهضر اول وحده تغير منك السي طالوني,1
واش نتي ݣالسه حداه او بغيتيه اقول الحقيقه هه راه مخلوع منك,1
متبقاش تضربها من التحت انزار حشومه عليك,1
تفوو,1
التالي تاعكم واحد فيك غادي يمشي الحبس والتاني يمشي لروضه,1
ضسرتي وشبعتي فلوس حنا لمراض مقابلينكم درتها الغربه وصافي,1
بغيت نعرف شنو الدور ديال عماد بيشري لي معاهم وهو كن بغا ينتاحر كن دابا نتاحر وبديتي حياتك مع لي وراءك او الشكح وخوه,1
واخ كان تمتيل صوره ديالك طاحت من عيننا من بعد هاد الفيديو عيب مرا ضرب راجل ولا تغوت عليه,1
باز ليك اندي بصح خاصو العصا,1
باز ليك وعندك بنيه صغيره وافيقي,1
اودي باين ليا كلشي,1
دخلنا عليك بالله خويا غسان واش كاتقطع الڤيدوات ديال الناس اللي بعقلهم وكاتخلي المسطين باش دير البووز br ولا الشعب عدنا هكا داير هه تارا بزاف ديال الجهل,1
واش هاد المخلوقات عايشين معانا,1
منين بديتي هاد فيديوات تاكدت بلي 80 من المغاربه خصهوم طبيب نفسي,1
الصراحه مخصناش المشاريع فالمغرب خاصنا الشعب يقرا و يرجع واعي هادشي كيالم,1
والله حتي تاكدت ان نصف لمغاربه مسطين خص الدوله تجند لينا اطباء نفسانين هدشي بزاف,1
هاد النوع لي سولتيهم كاملين ناقصين عقليا كيفاش حتي بغيتو العيالات ميسلخوهمش هادو سرهم القنب والملح,1
هادشي علاش دارو لينا طبيب نفسي رءيس الحكومه ساعه تعقد ولا خاصو حتي هو طبيب نفسي هه,1
كن كملتي خيرك هزيتيهم كلهم في سبيل الله وديتيهم سبيطار الحماق حالتهم مستعجله وخا مخصنيش نضحك خصني نبكي الله الايام مشات البلاد الله اكبر,1
قول لي خويا غسان واش بلعاني جمعتي غير لمصفيها كيسحاب لي صورتي في بويا عمر والله يستر ويحد الباس,1
احسن حلقه هي ديال مولات التزغريته طيرتني بنت العبد هادوك راهم معاقبات لعيالات راهم غ لفعات خطيره باينه مدوزه,1
عرفتي ملي وليت نتفرج فهاذ البرنامج كنحس بالمغرب كامل مسطي سبيطار صافي,1
ناري المغاربه كاملين هارب ليهم,1
كيبغيو يجاوبو بنيتهم وحركاتك كتدل علي الكوميديا والطنز,1
داير فراشه تبيع و تشري و مقابل عباد الله كون ديتيها في فراشتك و خليتي عليك الحضيه كون وااه عندك محل دابا ولكن اش غادير الجهل لا دواء له,1
واسفاه واسفاه فين وصلات اخلاق المسلمين,1
الخطا في الرجال لان الاحترام فقدناها ارجع الي الزمن الجميل الرجل يحترم المراه حتي لو تعرت ولكن عقليه الرجل توقفت في الجنس,1
غسان تاتمشي غير عند لمصرفقين,1
بالنسبه ليا هاد المراه علاش غادي اوقف عليها واش هيا حياتها كامله غتبقاو تابعينها عازبه مزوجه حامله بنيقاب بزيف اودي والله تاحشومه قهرونا,1
ديك خيتي لي كاتليك مشكل فرجال دقيقه هناالك لمسه يد هه زمتها مول كاسكيطه هه,1
هاديك السييده قالت علا بنتهاا الله يجيب ليهاا ليي,1
اي واحد دار لايك او كيباليه هاد الفيديو كضحك كنصحو امشي ادير الرقيه الشرعيه اواستاشر مع طبيب نفسي لاحول ولا قوه الابالله العلي العظيم,1
لينشرت الفيديو مبروك عليك ديتي حقك في الحرام,1
قدام مها كدير هاد تلشطحه ولابسا هاد اللباش اش هاد التحرر الزايد اربط تصيب ما طلق,1
لي متبع هاذ خيتي خصو العقل هادوا حالفين ا خرجوا علي ا خلاق المغاربه الطالوني و ساريكول و طراكس و حسي وجواد قنانه الله ياخد فيكم الحق,1
الام والبنت خبره هه الله يستر,1
نهار تشوف دار مبقاش فيها راجل عرف بلي الباب دار بحالا مكينش,1
ما بقات حرمه اخخ علي بنادم يجري وراء فلوس,1
اكي تاهي قناتها تتجمع الابوني بالعرا ومن بعد تبيعها,1
هد ندي حتي دارت عقلها وكلنا لاباس ولكن هي بدون اخلاق تصاورها خارجين علي النطاق ولاحول ولاقوه الا بالله,1
حسبنا الله ونعمه الوكيل كرهتونا في هاد القنوات التافهه تكلو فلوس لحرم اتفوا,1
الحريه للعاهرات والشواذ والسجن للمناضلين والحقوقيين والصحافيين,1
كاينه خوتكم كامل مريولين زيكم بعد لو جاو عندكم الرجاله فدار تخافو تعملو هك,1
تفشات ليك,1
سوق نخاسه للقرن 21,1
سعداتو ياكل العصا ويتحزر بالحلوه,1
هدي راها هي اللي عاجباها فورمتها او تتعرضها للمشاهدين راه التصوار برضاها,1
اقسم بالله يلا الشوهه ويلي كوكنت انا هدي كون راه الواليد ديالي فالحبس الله يستر,1
جوج حمقين تلاقاو,1
هه منصف داير بحال واحد لبعلوك ديال خويا صغير معندوش لمبادء,1
دخلت نقرا التعاليق لقيت غير السعايا,1
فقصتونني كثيرا,1
اللغه العربيه في خطر,1
هاديك ختنا مولاه الاحمر باينه مدبره علي شي سوري قاتلك قريبه,1
اللغه العربيه تبكي في الزوايه,1
مستوي مفرقع ويليك علي محمد ص عليه صلاه و سلام مد داك صغير ملوي و شحامي و ذهاني الله يعز المغاربه,1
اللغه العربيه كتاكل لعص,1
اللغه العربيه في الهاويه,1
ناري علي شعب,1
لا لا هداك ديال ميرا و قنديشه من نيتك الاخ,1
الصراحه واش المسءولين فرحانين بهاد الاميه اللي عايش فيها هاد الشعب لقد هانت,1
خونا مزوج 2 عيالات حمقوه و لا كا يحسابلو جنيات,1
الحمد لله باقين رجاله لي قاليه انت ماصالحش للزواج فعلا قاليه خلاصه الكلام فاسد و بوجهو حمر كيهضر في عيالاتو,1
سبحان الله غي المكحطين للي باغيين التعدد هو مشابع حتي فكرشو مغاسل حتي حالتو وباغي 4 وبااز,1
الحقيقه داءما لا يتقبلها المنطق نحن نعيش قمه الاحطاط الخلقي الي جانب الفساد,1
دابا اللي مكعرفش المغرب غادي يصحابهم كلهم هكا علاش اخويا كتمشي غير عند الناس اللي مكعرفوا حتي يقولوا جمله مفيده,1
لمزوج الجنيات ضرب شي جوان واعر,1
اشمن نوع د المخدرات لي ضارب هداك بمزوج بجنيات بليز,1
قنديشه و ميرا طلعوه المريخ الله يستر,1
والله انا هاد الفيديو بكاني ياربي سلامه معامن عايشين,1
والله شيء محزن الجهل اصبح المسيطر علي كافه الشعب,1
هاد شي والله مكيضحك هادشي راه كيبكي br هل نحن فعلا مسلمين,1
يحز فالنفس دوك الشباب ماعرفينش حت صباح شحال فيه من ركعه br ورااجل كبيير بلحيتورر وماكيصلييش رااه بزااف,1
هادشي راه قديم خليو سيد يطلع القناه ديالو ونتوما باغين داحسوه فهادشي قدييم,1
هادشي قديم علاش وليتو نشرتوه حيت شفتوه دار قناه ديالو شحال فيكم ديال الحسد,1
نص دجنون جنسيتهم مغاربه عالم فريد,1
انا راه فيا الجن جاني عن طريق السحر دعيوا معايا نتشافي عييت ومليت هلكني في صحتي,1
اعوذ بالله من الخبث و الخوابث,1
الهم ديالهم هو الحشيش,1
هذاك لي يغني بالقران خاصو الاعدام اما الفاسد يجب ازاله الفاسق بعدها نصلح ما افسد,1
شو لي بغات تحارب الفساد كيف كضحك وفين غادا,1
حقنا حتي عند الله,1
المغرب كامل مسحور من هاد المنبر كنادي شي فقيه يبخر لينا المغرب ديالنا هل يعقل نبقاء تحت تاثير السحر,1
وحده ف حي رياض اتسحر لواحد ف امل 2,1
لي مبغيتش نفهم انا هوا هادوك السحارا علاش ميسحبوش اسحرو صحاب لبرلمان وهادوك لي كلاو لينا رزقنا و يخطيوهوم الشعب مسكين راه سحراتو ليام,1
نسي كالصون عند Ex غدير ليه اكبر شمس العشيه فالمسالك البوليه,1
ناري المغرب مشهور بالسحر وغسان اولدي جيتي كتاكد للعديان انهم مكدبوش حشومه خلي الطبق مستور,1
المغرب كلو مسحور,1
مفهمتش المغرب عامر بالشفاره وباردين الكتاف وهاد النساء لمن كيسحروا الله يمسخكم يارجال,1
غسان خويا باقي ناس جاهلين مساكن كون كان الخوخ يداوي كون داوا راسو,1
غسان حتي انت يمكن مسحور,1
بنادم مبقاش كيفرق مابين لحلال و لحرام نطلبو من الله السلامه عنداك اجي شي وباء كفص من هاد كورونا واتقوا يوما ترجعون فيه الي الله ثم توفي كل نفس ما كسبت وهم لا يظلمون,1
الشعب المغربي تاتشوفو ف الزنقه غادي ساكت تاتقول هنا نبات مشيتي تا هدرتيهم تغرق فحوايجك اش هاد الخرا,1
اوف,1
مستواك 00,1
يا اسفااه اخلاق فالحضيض و حريه ولات هي عري علي لاص,1
جرمو لي خلي اطفال زنا,1
اغلبيه المغاربه يزنون علاقه رضاءيه اين هو المجرم,1
هادا كيتسمي الزنا اوبغاو احلقو عليه اوسماوه العلاقات الجنسيه الرضاءيه ايوا لعجب هادا,1
كاع لي قالو ضد تجيهم فرصه ما يفلتوهاش,1
سمو الاشياء باسمها هادي سميتها زينا,1
هاد غسان كيتهكم و يطنز غير علي الناس اللي تيقولوا انه حرام و تيهضروا بمنطق الدين اما الناس الفاسدين تيكون ظريف معاهم,1
اصلا هاد السءال مكيتسولش تفوو علي بشر,1
موضوعك هذا مخل بالحياء وطريقه تناولك له اكثر اخلالا اتقوا الله في انفسكم الحرام بين والحلال بين ومن يتعد حدود الله فقد ظلم نفسه ولايلومن الا نفسه,1
النفاق الاجتماعي غادي تلقاهم كلشي لي هدر مصاحب هه,1
لاحول ولاقوه الابالله العلي العظيم شباب تافه ومسلوب الله يرحم هاذ الامه ويهديها فقد ظهر الفساد في البر والبحر بما كسبت ايدي الناس,1
واا شحاال دالنفاق,1
شحال ديال الايمان كيبان فالمغاربه قدام الكاميرا,1
لمغاربه حماقو الله يشوف من حالنا,1
نعم انه الانسان المغربي المتناقض كلشي عايش بحلال علينا حرام عليكم,1
فقصتونني كثيرا,1
استغلال الدين,1
حمله ضد شوف خيخي,1
عرس المزاليط كلو زغاريت حثي واحد فيهم ميحمر الوجه دايرين فيها سبوعه,1
ناري علي شعب,1
كيهمهم غي عقليه الحره ترجلو وعريو علي كتافكم ماشي الخيزو,1
اميه كثيره هدشي كيخلع,1
الحقيقه فوجتي علينا وضكتينا ماشاء علي غباء في الناس وعلي تخلف اوا الله يرد بنا الخير,1
لي مكيعجبنيش فيك انك كتعامل الناس بسخريه وبنادم هاضر بنيتوا حاول متبرهش,1
4 حتي يكونو يقدرو علي وحدا كين لي مقدرش حتي علي راسو,1
جتني بحلي في مستشفي المجانين كلشي لي دويتي معاهم,1
ها لمزاليط لبغاو تعدود,1
شمكار ابغا مره مزيانه,1
هه شومبينغ سطا لعاقه واك واك قاليه تطير فلونكلي اصحايبي مسخوط,1
فيديو جدجدجدجدمءلم الواقع المرير,1
سول ناس ولكن مطلعاش عليهم ا شريف,1
تواضع شويه مع الناس راك كترزق معاهم متبقاش طنز علي عباد الله حمد الله ملي كيعطيوك الوقت ابنادم بلاد الحكاره كرهتونا فهاد الجنسيه تفوو,1
شحال ديال الكدوب فلي قالو فوق 400 درهم,1
علاش كاتهكم علي المشاركين معاك فالحوار والنقاش راه هذا هو الواقع,1
كتبقا تستهدف اصحبي غا فءه ضعيفه تفو,1
اياك و السخريه من الناس او الهزء بالبءساء فانت تجهل الادوار التي تعدها لك الاقدار غدا نجيب محفوظ,1
افين اصحاب ريحه ب 1500درهم والبنات بغيت صاك ب 100درهم كون كنا نتعاونو مع بعضنا والله ماكنا نسمعو بحال شي اجوبه كاتقهر وتمرض النفس,1
اقود او اقصح عباره سمعت عيشين عمر بلا ذكريات,1
سلوكيه مطلووقه قالك حبيبتو كطسيفط ليه 700 دولار,1
تجي لموت حسن والله ماكذب المرض صعيب فهذ البلاد السعيده الله افرج علينا كيبكي هدشي,1
الله يارب هذشي يبكي مايضحك واش من نيتك ماحسيتي بوالو وانت مطلعها علي عباد الله المقهورين مثل هذه المواضيع لاتناقش بهذه الطريقه المستفزه,1
عجيب ما وصلنا اليه في المغرب اصبح الموت ارحم واهون من المرض,1
الكلمه لي بكاتني بزااف هي كنتمني تجي الموت ومانمرضش اه يا بلادي فين غاديه,1
حاول بحال هاذ المواضيع الحساسه متستهزاش بالناس الله لعلام بكل واحد,1
ناس لكبار مخصاكش تبقي ضحك عليهم عاد داك راجل لي قالك والد ثلاثه وليدات بارك عليه لاش والد ثلاثه ونتا معندكش ولاش مدرتوش وقايه دخلتي ليه فخصوصيات ديالو,1
الله والوالدين لي مصبرينا فهاد البلاد الكحله,1
اوا قوليها لراسك سيري نصحي راسك عاد نصحي غيرك عليكم من الله ماتستحقون لا انت لا اللي مخلين مطلوقه,1
العيب ماشي عليها علي البلاد اللي طالقا علينا هاد النماذج و تخليهم يتطاولو علي دين الله هزلت من دين الله اصبح عرضه للاستهزاء ومزال زايده فيه مال الشيخه مالها دام عاجبها حالها تبقا فبه وتبعد علي الدين,1
سيري البرشيد راه خاوي,1
اختي الله يرحم ليك الوالدين بعدي من الدين,1
ربنا لا تواخدنا بما فعل السفهاء منا,1
والشيخه بزاف عليك انت شطاحه وكتقلبي علي البوز,1
لا تتكلم في مجال الدين بجهاله لتفادي اتباعك من طرف الجهال ياشيخه,1
لا ووثقا من نفسيها,1
كتعايري الشعب علي نتي شكون و منين جيتي و هاد الشعب ليي كتعايري ميشرفوش بحالك اكون من شعبو,1
مسكينه دايره شيخه و واثقه انها علي الطريق المستقيم يا ربي دير ليها عقل و يرد بها و انا لله و انا اليه لراجعون فالايام ديال هد الزمان,1
ده الكلام يخصك اصلحي نفسك الاول عاد اعمل اسال دينيه,1
فين غادي تسمعي باابن تيميه في الاماكن المحترمه ديالك هزي ياوز الله يهديك اوصافي,1
هو ماشي قله الصواب قله الذين وقله التقافه وقله دالتعليم,1
شكون الي لاحظ انه فين ما كينوض الشعب كيفيق كيخرجوا بحال هاد الكراكيز في البوز كيوليو هم الموضوع الرءيسي هذه هي سياسه سيكولوجيه الجماهير الي قرا كتاب سيكولوجيه الجماهير هيفهم قصدي,1
خاصها طبيب نفساني هاذي اللهم استر عاقبتنا في الدنيا واﻵخره,1
عن ابوهريره قال قال رسول الله صلي الله عليه وسلم سياتي علي الناس سنوات خدعات يصدق فيها الكاذب ويكذب فيها الصادق ويءتمن فيها الخاءن ويخون فيها الامين وينطق فيها الرويبضه قيل وما الرويبضه يا رسول الله قال الرجل التافه يتكلم في امر العامه و اذا نطق السفيه فخير الجواب السكوت,1
مسكينه دايره شيخه و واثقه انها علي الطريق المستقيم يا ربي دير ليها عقل و يرد بها و انا لله و انا اليه لراجعون فالايام ديال هد الزمان,1
السلام نعم عدنا عايشين مع بنادم مسخ اكيبغي غا لفضيحه ولوسخ حسبنا الله ونعم الوكيل كل واحد اديها في راصوا علامه الساعه قربات نخافوا علي روصنا لقاء الرحمان لقاء رب الارباب,1
ان لم تستحيي فافعل ما شءت,1
هي تتعلم الناس الدين عفاكم خليو المرا تعيش وتربي الريش هذشي لي عيشاه سميتو انفصام الشخصيه الله يشافيك اختي,1
ميمتي علي الطرراكس حالتها مسكينه,1
من الاحسن تبعدي من الامور الدينيه لانها امور حساسه من الافضل توضعي اسءله من نوع اخر اللهم لا تاخذنا بما فعل السفهاء منا,1
ربنا لا تواخدنا بما فعل السفهاء منا,1
لاحول ولا قوه الا بالله اويلياستغفر الله العظيم ولات الشيخه فقيه اخر الدنيا ولات كتعطي الفتوي ياربي ترد بنا والله العظيم الا عيب,1
استغفر الله العظيم واتوب اليه نعلي الشيطان وتوبي لله وبعدي الدين والفتاوه واذا لم تستحي ففعل ماشءت حسبنا الله ونعم الوكيل الله يجازيك علي قد افعالك,1
يا الكسوله انتي كنت كتجلسي فالطويله الاخره وكتجيبي كسكروط معك في المحفظه فيها البطاطه والمرقه,1
هاهي تشهرات هدشي لي كيقلبو عليه الشهره واخه بالشوهه,1
صافي الي خلاه حمزه مون بيلي كملتو هدي ااميمتي معامن مشاركه الاكسجين انا,1
علامات الساعه هده حسبي الله ونعم الوكيل,1
يا ويلي علي شوهه باقي ما سالينا مع حمزه مول البيبي طلعت لينا هذه الفضيحه,1
قليت شغول مصيبه كرونا بينت لنا العجب المتعجب لاحول ولا قوه الا بالله,1
ان الله يعز من يشاء ويذل من يشاء br انا لو كنت مكانها لدخلت في غيبوبه من الخجل br دبا هي حتي الاسم لم تعرف كيف تقراه ولم تسمع عنه يوما كيف لو طلب ا منها ان تقول كلمه,1
هه هاذي لي كانت ناقصه كملات,1
دوله هي لمخليا تفهات وكتحمي تفهات والله يلطف بينا ياربي,1
نوضي سلامتك مبروك عليك الشوهه عالميه القبال اللي جايين,1
هي اصلا كتقلب علي البوز ومهامهاش شكون يسخر منها ولا حتي يعايرها المهم انها طلعات للطوندونس بالمغرب وعندها طموح طلعو فالعالم العربي اما الشوهه اللي دارت للبلاد فمكتهمهاش اصلا لان شهرتها كلها طالعه علي الشوهه اللهم عافنا,1
اسمحلي ضحكت فيك و فراسها العرب مشي فينا حنا متنعرفوش شكون هيا,1
لقد سبق لها ان قالت كيف الشيخه الراقصه كيف الطبيبه وكتخرج عينيها في الصحفي,1
راه قلت الشغل وقلت ما يدار كيتلف ويبدا يخرف الله يهدي ما خلق,1
داكشي ليبغات اهضروا عليها الله ياخدفيهم الحق,1
لاحول ولاقوه الا بالله شوهونا,1
اختي رحاب قالك متل اش هصك العريان قالو خصني خاتم امولاي شوهتينا الحمزاويه جايا الطراكس تكمل الباقي,1
خاصها السجن هي راقصه تبقي في ميدانها لماذا تتجرا وتتكلم في اشياء بعيده عنها الله يهدي ماخلق,1
الحق فهاد الحكومه لي خلاتها دايره فينا الضحك,1
ربح المغرب من ولات طراكس رقاصه الخليج داعييه,1
سير تكلم علي ماتعرف وابتعد عن رموز المسلمين,1
اخر الزمان عيشنا وشوفنا التفاههفالصداره الله يلطف بينا من هذا الابتلاء ربنا لا تاخذنا بما فعل السفهاء منا,1
لاسف معدناش قانون يمنع هد مهزله عبت بدين,1
لحسن حظنا ان الدول العربيه عندهم الشيخه تعني لقب للملوك والاميرات هه اما لو علموا معني الشيخه بالمغربي لكانت فضيحتنا فضاءح هه,1
لاحول ولا قوه الا بالله العلي العظيم هه,1
راه تلف ليها ابن تيميه شيخ الاسلام مع ابن تميميه شيخ العيطه,1
حسبناالله ونعم الوكيل عندما تفي الشيخه في الدين انتظرو خروج المسيح الدجال,1
اسمحلي ضحكت فيك و فراسها العرب مشي فينا حنا متنعرفوش شكون هيا,1
الشوهه الشوهه,1
دبا ضحكات فيها عزوز وثقافي اما المغاربه عافيتها شكون عليا الا راقصه,1
هي بغي تاكلها بارده قلبت الايه,1
خونا مول الحمر مخيخ عليها هه مسخووط عطانا التقرير ديال التشخيص العقلي ديالها,1
من بغات ثوبه تمشي ثقف راسها عاد دير لبغات,1
هادي دابا غادي تخسر كلشي حتي الشطيح ما باقي حتي واحد يعيط عليها تشطح كيفاش تفرج في شيخه ديال الدين تتشطح راه حرام مغربي غيور,1
علامه من علامه الساعه توبوا لله يا عباد الله مغربي غيور,1
فاقد الشيء لا يعطيه لكن تبحثفي الدين لتنقذ نفسها اما الفتوي فلا لا والف لا,1
هديك دابه الحركه عندها ناعسه راها قالت نبدل الحرفه بمعني خالف تعرف نتما دغيه درتوها مفتيه,1
دابه مبقاتش بحال شيخه بخال طبيبه دبا ولات بحال شيخه بحال الفقيهه ياربي تخد فيها الحق,1
راه داك النهار قالت ليهم بحال الطببه بحال الشيخه هه غبر الطبيبه كداوي وهيا مقابله الخاوي هه,1
هديك راها هبلات الله يلطف بينا الله ياخد الحق,1
حسبنا الله ونعم الوكيل فيها اللهم ورينا فيها عجاءب قدرتك يارحمان يارحيم,1
ربنا لا تءاخذنا بما فعل السفهاء منا,1
ربي اشنوا هوا مستوي دراسي ديالها علي ابن تميميه ارادت لبس عباءه الافتاء ولكن بالمقلوب الله يهديها وينور بصيرتها,1
موعدنا ساري كول مع الاحاديث النبويه,1
بالامس روتيني اليومي واليوم هيا بنا اعلمكم الدين,1
خليوها اعيباد الله هي يا الله تخرجات ويا الله بدات حنا طامعين فيها تصلي بنا صلاه عيد الفطر,1
ناري علي فضيحه واش هاد خونا مادوزش المراهقه ولاشنو,1
الي كان تحرش بيها و ها ادله عندها خاص القانون ياخد الاجراءات ديالو معاه براكه علينا من هاد تحيوانيت هي دارت معاه غير الواجب,1
لقد كنت علي وشك دخول هذا العالم الغريب قبل سنين طويله كنت ادرس المسرح و للاسف اللي شفته كرهني فيه و جمعت شطايطي و غيرت الدار فعلا كان هناك تجاوزات تعتبر بالنسبه للبعض عاديه,1
مكانش خاصها توصل معاه هادشي و لا تنشرو حسات انه تهديد ديه لصحاب الوقت يتفاهمو معاه و لا طلق عليه شي بيتبول تشوف ريوقو اه اه مبقاوش احشمو و لا العار داغيا يخرج,1
كان بالامكان انها تبلوكيه منين هو كيقلل عليها لحياء دايمن لقضيه فيها انا ولا حتا هومه بغاو يديرو لبوز حيت فعلا طفاو,1
هادشي كيدل علي السيبه والمشاكل كنحلوهم بيدينا,1
الفن والاحترام مشي مع موليه,1
لي عندو مشكل مع شي حد يلتجا للقضاء مالنا في هاد قله العرض في النت بيناتهم مشاكل القانون كاين تبرهيش لي سجل شي واحد يسفط للناس كنا معاكم اش كاديرو قبل,1
شكله يوحي انه غدار,1
كل واحد فيكم يديها فراسو ونتوما شادين هاد المشقوف نهار ومطال مقابلين اعراض ومشاكل الناس ضيعتو راسكم واخلاقكم,1
مانظنش طارق غاينزل لهاد نيفو جاوني الميساجات مبرهشين,1
هادا خسو يتربي لكن للاسف ما عندناشي يمكن قانون كيعاقب المتحرش هاد الشي لي كيبانلي,1
تدخل ديالك ماشي فمحلو ومعندو حتي معني انا كلت داكشي الي كاين هذاك راه واقع وماكين لاش دخليني فالموضوع نتي فهمتي داكشي لي بغيتي وفهميها كيما بغيتي وماتنسايش ان بعض الظن اثم ماتغلطيش بزاف,1
هه داءما كتلقاو مبرر للمتحرش الا كنتي نتي كيعجبك اللي كيتحرش بيك ماشي كاع الناس بحالك,1
وخا تبلوكيه اختي يعاود يتاصل بيها من نوامر اخري داك نوع ماتايعياش,1
ويلي علي شووهه,1
امم زعمه هي شريفه مبغاتش تنعس معاه هادشي راه عادي عندهم,1
بغيت نفهم واحد الحاجه دابا علاش لوبيات كيقولو ليهوم لوبيا علاش متلا ميقولوش ليهوم دنجالات موهيم علاش هاد الاسم بالضبط لوبيات,1
شاخضه ولاد الحاج,1
مجدولين صدمه كبيره خخ,1
بغيت نعرف واش مك تتفرج فالفيدوات,1
هه خاصهم حبس العواد هه,1
واللهم بعقلك هه متنمير لاخر,1
كوليا غي منين ضبءو عليك,1
نتا خطير اخويا,1
كتقتلني بضحك راك عجيب خويا,1
موضوع تافه لا يستحق النقاش عطي للناس شي محتوي مفيد,1
وانتي لي معاود لهم هنا شنو خاصك انت خاصك السجن الموابد,1
علاش كدير هاد شي لي ماشي مزيان,1
